year,problem,paper,evidence_type,section,category,page,line,confidence,model_chain,writing_feature,source_text,snippet,original_position
2024,C,C063,section_heading,符号说明,符号说明,4,1,0.932165,0-1@p1 -> 线性规划@p4 -> VAR@p14 -> ODE@p37,连接词=首先:9、其次:3、进一步:2、表明:2、说明:4、为了:2、从而:2、因此:1；页行中位数=38；段落候选中位数=7；图表候选=17；公式行候选=229；标题候选=335,本文中涉及到的主要变量符号说明：,本文中涉及到的主要变量符号说明： / 表1变量符号说明 / 符号,2024/C063.pdf#page=4:line=1
2024,C,C063,section_heading,模型建立,模型建立,4,27,0.906845,0-1@p1 -> 线性规划@p4 -> VAR@p14 -> ODE@p37,连接词=首先:9、其次:3、进一步:2、表明:2、说明:4、为了:2、从而:2、因此:1；页行中位数=38；段落候选中位数=7；图表候选=17；公式行候选=229；标题候选=335,五、问题一的模型建立与求解,第t年生产j作物的亩产量变化率 / 注：未声明的变量以其在符号出现处的具体说明为准。 / 五、问题一的模型建立与求解 / 5.1模型建立 / 问题一的核心在于如何在有限的种植面积、销售量限制和轮作要求的前提下，合,2024/C063.pdf#page=4:line=27
2024,C,C063,section_heading,模型求解,模型求解,1,19,0.916728,0-1@p1 -> 线性规划@p4 -> VAR@p14 -> ODE@p37,连接词=首先:9、其次:3、进一步:2、表明:2、说明:4、为了:2、从而:2、因此:1；页行中位数=38；段落候选中位数=7；图表候选=17；公式行候选=229；标题候选=335,模型转化为随机优化模型。对该模型的求解，采用4类随机因素取特定数值，选取了,随机变化，并对其随机变化分别采用均匀分布和正态分布进行描述，给出了潜在种植 / 风险的定量描述。其次，将上述4类因素融入问题一建立的优化模型，将原有的稳态 / 模型转化为随机优化模型。对该模型的求解，采用4类随机因素取特定数值，选取了 / 全体参数最优、最劣、平均值等11组典型数据，对每组数据分别计算最优种植方案和 / 7年最大收益值。为了找到对随机因素具有最强稳定型结果，先对4类随机因素生成了,2024/C063.pdf#page=1:line=19
2024,C,C063,section_heading,结果分析,结果分析,17,32,0.960452,0-1@p1 -> 线性规划@p4 -> VAR@p14 -> ODE@p37,连接词=首先:9、其次:3、进一步:2、表明:2、说明:4、为了:2、从而:2、因此:1；页行中位数=38；段落候选中位数=7；图表候选=17；公式行候选=229；标题候选=335,Step5: 求解 结果 的 导出 。 将 求解 得 到 的 最 优 种 植 方案 及 各 年 的 收益 值 直接 导出 到,达 式 的 高 度 相 似 性 。 / Step4: 目标 函数 的 描述 。 与 约束 条 件 描述 类 似 。 / Step5: 求解 结果 的 导出 。 将 求解 得 到 的 最 优 种 植 方案 及 各 年 的 收益 值 直接 导出 到 / EXCEL 表 中 。 / 17,2024/C063.pdf#page=17:line=32
2024,C,C063,section_heading,灵敏度分析,灵敏度分析,1,15,0.956584,0-1@p1 -> 线性规划@p4 -> VAR@p14 -> ODE@p37,连接词=首先:9、其次:3、进一步:2、表明:2、说明:4、为了:2、从而:2、因此:1；页行中位数=38；段落候选中位数=7；图表候选=17；公式行候选=229；标题候选=335,年最大收益约为6469万元。最后，对模型中的重要参数进行了灵敏度分析。,构建了最优种植方案模型。从模型特点出发，利用LINGO20.0软件进行了求解，结果 / 表明，若滞销部分浪费，则7年最大收益约为4530万元：若超过部分半价销售，则7 / 年最大收益约为6469万元。最后，对模型中的重要参数进行了灵敏度分析。 / 对于问题二，首先，考虑预期销售量、亩产量、种植成本和销售价格4类因素的 / 随机变化，并对其随机变化分别采用均匀分布和正态分布进行描述，给出了潜在种植,2024/C063.pdf#page=1:line=15
2024,C,C063,section_heading,参考文献,参考文献,34,44,0.802039,0-1@p1 -> 线性规划@p4 -> VAR@p14 -> ODE@p37,连接词=首先:9、其次:3、进一步:2、表明:2、说明:4、为了:2、从而:2、因此:1；页行中位数=38；段落候选中位数=7；图表候选=17；公式行候选=229；标题候选=335,八、参考文献,预测销量模型1 / 6269.33 / 八、参考文献 / 34 / 中国大学生仁,2024/C063.pdf#page=34:line=44
2024,C,C063,section_heading,附录,附录,41,19,0.721086,0-1@p1 -> 线性规划@p4 -> VAR@p14 -> ODE@p37,连接词=首先:9、其次:3、进一步:2、表明:2、说明:4、为了:2、从而:2、因此:1；页行中位数=38；段落候选中位数=7；图表候选=17；公式行候选=229；标题候选=335,附录2,@for(links2:@Bin(F);@Bin(G);); / end / 附录2 / 中国大学生在线 / dxs.moe.gov.cn,2024/C063.pdf#page=41:line=19
2024,C,C094,paper_overview,,论文总览,1,1,0.860591,蒙特卡洛@p1 -> 线性规划@p1 -> 0-1@p7 -> VAR@p24 -> ODE@p24,连接词=首先:1、进一步:4、可知:1、说明:2、从而:3、因此:16；页行中位数=60.0；段落候选中位数=7.0；图表候选=16；公式行候选=440；标题候选=101,基于随机优化的农作物种植策略模型,基于随机优化的农作物种植策略模型 / 摘要 / 本文研究最大化利用土地资源，建立裁种策略优化模型，利用贪心算法、随机扰动、蒙,2024/C094.pdf#page=1:line=1
2024,C,C094,section_heading,摘要,摘要,1,2,0.664828,蒙特卡洛@p1 -> 线性规划@p1 -> 0-1@p7 -> VAR@p24 -> ODE@p24,连接词=首先:1、进一步:4、可知:1、说明:2、从而:3、因此:16；页行中位数=60.0；段落候选中位数=7.0；图表候选=16；公式行候选=440；标题候选=101,摘要,基于随机优化的农作物种植策略模型 / 摘要 / 本文研究最大化利用土地资源，建立裁种策略优化模型，利用贪心算法、随机扰动、蒙 / 特卡洛、灵敏度检验等方法求解科学土地管理、超额出售、多因素时间波动，农作物替代,2024/C094.pdf#page=1:line=2
2024,C,C094,section_heading,问题重述,问题重述,2,1,0.798391,蒙特卡洛@p1 -> 线性规划@p1 -> 0-1@p7 -> VAR@p24 -> ODE@p24,连接词=首先:1、进一步:4、可知:1、说明:2、从而:3、因此:16；页行中位数=60.0；段落候选中位数=7.0；图表候选=16；公式行候选=440；标题候选=101,问题重述,问题重述 / 1.1问题背景 / 农业是乡村地区的核心支柱，尤其在偏远地区，种植业为当地居民提供主要收入来源。切合实际，,2024/C094.pdf#page=2:line=1
2024,C,C094,section_heading,问题分析,问题分析,3,1,0.822185,蒙特卡洛@p1 -> 线性规划@p1 -> 0-1@p7 -> VAR@p24 -> ODE@p24,连接词=首先:1、进一步:4、可知:1、说明:2、从而:3、因此:16；页行中位数=60.0；段落候选中位数=7.0；图表候选=16；公式行候选=440；标题候选=101,二问题分析,二问题分析 / 2.1问题一的分析 / 间题一中，假定后续每一年的策略规划中，其预期销售量、种植成本、亩产量都与2023年相同。基,2024/C094.pdf#page=3:line=1
2024,C,C094,section_heading,模型假设,模型假设,4,1,0.79925,蒙特卡洛@p1 -> 线性规划@p1 -> 0-1@p7 -> VAR@p24 -> ODE@p24,连接词=首先:1、进一步:4、可知:1、说明:2、从而:3、因此:16；页行中位数=60.0；段落候选中位数=7.0；图表候选=16；公式行候选=440；标题候选=101,模型假设,模型假设 / 1.假设当季种植的农作物在当季销售，无库存。 / 2.假设问题一中每种农作物的未来预期销量、种植成本、亩产量和售价相较于2023年保持稳定。,2024/C094.pdf#page=4:line=1
2024,C,C094,section_heading,符号说明,符号说明,4,6,0.828666,蒙特卡洛@p1 -> 线性规划@p1 -> 0-1@p7 -> VAR@p24 -> ODE@p24,连接词=首先:1、进一步:4、可知:1、说明:2、从而:3、因此:16；页行中位数=60.0；段落候选中位数=7.0；图表候选=16；公式行候选=440；标题候选=101,四符号说明,3.假设间题二相关销量、售价等变量波动符合正态分布。 / 4.假设间题三中各种农作物预期销售量与销售价格、种植成本之间存在一定相关性。 / 四符号说明 / 符号 / 说明,2024/C094.pdf#page=4:line=6
2024,C,C094,section_heading,模型建立,模型建立,4,31,0.85255,蒙特卡洛@p1 -> 线性规划@p1 -> 0-1@p7 -> VAR@p24 -> ODE@p24,连接词=首先:1、进一步:4、可知:1、说明:2、从而:3、因此:16；页行中位数=60.0；段落候选中位数=7.0；图表候选=16；公式行候选=440；标题候选=101,五模型的建立与求解,Yeijk / 第i季度是否在第j块地上种植作物k / 五模型的建立与求解 / 由于部分数据在数据表中带有空格后级，影响数据读取，因此需对于单元格格式进行修改，将空格 / 全部替换删除后，进行后续数据分析及模型建立。,2024/C094.pdf#page=4:line=31
2024,C,C094,section_heading,模型求解,模型求解,3,11,0.909045,蒙特卡洛@p1 -> 线性规划@p1 -> 0-1@p7 -> VAR@p24 -> ODE@p24,连接词=首先:1、进一步:4、可知:1、说明:2、从而:3、因此:16；页行中位数=60.0；段落候选中位数=7.0；图表候选=16；公式行候选=440；标题候选=101,量、种植成本、销售价格的变化条件中相对都有较好表现的种植策略。求解过程可以考虑使用蒙特卡洛,问题二中，在问题一构建的优化模型基础上，增加了作物预期销售量、种植成本、销售价格的变化 / 条件。为输出最优的种植方案，需要在各种不确定因素和种植风险中选择一个能够在不同的预期销售 / 量、种植成本、销售价格的变化条件中相对都有较好表现的种植策略。求解过程可以考虑使用蒙特卡洛 / 算法生成多个随机序列，模拟不同的现实情况。 / 2.3问题三的分析,2024/C094.pdf#page=3:line=11
2024,C,C094,section_heading,结果分析,结果分析,1,14,0.894609,蒙特卡洛@p1 -> 线性规划@p1 -> 0-1@p7 -> VAR@p24 -> ODE@p24,连接词=首先:1、进一步:4、可知:1、说明:2、从而:3、因此:16；页行中位数=60.0；段落候选中位数=7.0；图表候选=16；公式行候选=440；标题候选=101,元。这两种求解方法各有优缺点，求解器求解结果更优，但求解慢，而贪心算法则相反，根,解得：超出部分滞销结果为40244799.20元，超出部分折价结果为56325297.78元；使用 / 贪心策略求解得：超出部分滞销结果为36848378.08元，超出部分折价结果为46724871.84 / 元。这两种求解方法各有优缺点，求解器求解结果更优，但求解慢，而贪心算法则相反，根 / 据具体需求选择方法，两种销售情况会导致结果产生较大差异，原因归结于收益大的作物 / 在降价后仍可保持高收益，会被高频率大面积种植。,2024/C094.pdf#page=1:line=14
2024,C,C094,section_heading,灵敏度分析,灵敏度分析,1,4,0.94967,蒙特卡洛@p1 -> 线性规划@p1 -> 0-1@p7 -> VAR@p24 -> ODE@p24,连接词=首先:1、进一步:4、可知:1、说明:2、从而:3、因此:16；页行中位数=60.0；段落候选中位数=7.0；图表候选=16；公式行候选=440；标题候选=101,特卡洛、灵敏度检验等方法求解科学土地管理、超额出售、多因素时间波动，农作物替代,摘要 / 本文研究最大化利用土地资源，建立裁种策略优化模型，利用贪心算法、随机扰动、蒙 / 特卡洛、灵敏度检验等方法求解科学土地管理、超额出售、多因素时间波动，农作物替代 / 性、互补性以及相关性等间题。 / 针对问题一，定义第t年的第i季度时，在第i块地种植第种作物种植面积为决策,2024/C094.pdf#page=1:line=4
2024,C,C094,section_heading,模型评价,模型评价,22,1,0.963035,蒙特卡洛@p1 -> 线性规划@p1 -> 0-1@p7 -> VAR@p24 -> ODE@p24,连接词=首先:1、进一步:4、可知:1、说明:2、从而:3、因此:16；页行中位数=60.0；段落候选中位数=7.0；图表候选=16；公式行候选=440；标题候选=101,六 “模型 的 评价,六 “模型 的 评价 / 6.1 模型 的 合理 性 与 准确 性 / 本 模型 基于 合理 的 假设 和 现实 中 的 约束 条 件 ， 充 分 考虑 了 不 同 地 块 类 型 、 作 物 特性 、 种 植 成 本 、 市,2024/C094.pdf#page=22:line=1
2024,C,C094,section_heading,参考文献,参考文献,17,2,0.930073,蒙特卡洛@p1 -> 线性规划@p1 -> 0-1@p7 -> VAR@p24 -> ODE@p24,连接词=首先:1、进一步:4、可知:1、说明:2、从而:3、因此:16；页行中位数=60.0；段落候选中位数=7.0；图表候选=16；公式行候选=440；标题候选=101,查阅 参考 文献 可 知 ， 华 北 增 减 产 率 的 概率 分 布 近似 正 态 分 布 册 ， 因 此 对 于 任意 一 个 变量 序列 ， 都 对,5.2.2 模型 二 的 求解 / 查阅 参考 文献 可 知 ， 华 北 增 减 产 率 的 概率 分 布 近似 正 态 分 布 册 ， 因 此 对 于 任意 一 个 变量 序列 ， 都 对 / 应 一 个 出 现 的 概 这 。 随 机 生成 100 个 随机 变量 序列 ， 并 使 用 求解 器 选 代 产 生 100 种 种 植 策 路 ， 使 用 循 / 环 给 每 种 种 植 策 咯 求解 在 100 个 随机 变量 x 序列 下 的 收入 均值 。 再 从 得 到 的 100 个 收 人 均值 中 选取 最,2024/C094.pdf#page=17:line=2
2024,C,C094,section_heading,附录,附录,23,1,0.642923,蒙特卡洛@p1 -> 线性规划@p1 -> 0-1@p7 -> VAR@p24 -> ODE@p24,连接词=首先:1、进一步:4、可知:1、说明:2、从而:3、因此:16；页行中位数=60.0；段落候选中位数=7.0；图表候选=16；公式行候选=440；标题候选=101,附录,附录 / 附录一：间题一(1)求解暑求解 / pd se sepued arodut,2024/C094.pdf#page=23:line=1
2024,C,C234,paper_overview,,论文总览,1,1,0.884253,遗传算法@p1 -> 线性规划@p2 -> 0-1@p6,连接词=首先:2、其次:2、可知:1、表明:1、说明:4、验证:1、相比:1、为了:9、因此:7；页行中位数=37；段落候选中位数=6；图表候选=14；公式行候选=519；标题候选=66,基于遗传算法的最优种植策略,基于遗传算法的最优种植策略 / 摘要 / 山区耕地资源匮乏，因此为了提高乡村的经济效益，必须充分利用有限的耕地的,2024/C234.pdf#page=1:line=1
2024,C,C234,section_heading,摘要,摘要,1,2,0.666206,遗传算法@p1 -> 线性规划@p2 -> 0-1@p6,连接词=首先:2、其次:2、可知:1、表明:1、说明:4、验证:1、相比:1、为了:9、因此:7；页行中位数=37；段落候选中位数=6；图表候选=14；公式行候选=519；标题候选=66,摘要,基于遗传算法的最优种植策略 / 摘要 / 山区耕地资源匮乏，因此为了提高乡村的经济效益，必须充分利用有限的耕地的 / 资源，而选择合适的农作物品种，指定最优种植策略是其关键之处，也是本文待解,2024/C234.pdf#page=1:line=2
